x,y,z,tf
1.68,0,28.553,-9.36
2.519,0.84,28.553,-13.61
2.519,0,29.393,-9.421
1.68,0.84,29.393,-13.518
0,1.68,28.553,-9.36
0.84,2.519,28.553,-13.61
0.84,1.68,29.393,-13.518
0,2.519,29.393,-9.421
1.68,1.68,28.553,-14.056
2.519,2.519,28.553,-14.255
2.519,1.68,29.393,-14.146
1.68,2.519,29.393,-14.146
0,0,30.233,-5.939
0.84,0.84,30.233,-13.006
1.68,0,30.233,-9.34
2.519,0.84,30.233,-13.583
0,1.68,30.233,-9.34
0.84,2.519,30.233,-13.583
1.68,1.68,30.233,-14.027
2.519,2.519,30.233,-14.221
3.359,0,28.553,-9.442
4.199,0.84,28.553,-13.638
4.199,0,29.393,-9.442
3.359,0.84,29.393,-13.626
5.039,0,28.553,-9.446
5.039,0.84,29.393,-13.632
3.359,1.68,28.553,-14.178
4.199,2.519,28.553,-14.289
4.199,1.68,29.393,-14.178
3.359,2.519,29.393,-14.275
5.039,1.68,28.553,-14.185
5.039,2.519,29.393,-14.282
3.359,0,30.233,-9.421
4.199,0.84,30.233,-13.61
5.039,0,30.233,-9.425
3.359,1.68,30.233,-14.146
4.199,2.519,30.233,-14.255
5.039,1.68,30.233,-14.153
5.879,0.84,28.553,-13.638
5.879,0,29.393,-9.442
6.718,0,28.553,-9.446
7.558,0.84,28.553,-13.638
7.558,0,29.393,-9.442
6.718,0.84,29.393,-13.632
5.879,2.519,28.553,-14.289
5.879,1.68,29.393,-14.178
6.718,1.68,28.553,-14.185
7.558,2.519,28.553,-14.289
7.558,1.68,29.393,-14.178
6.718,2.519,29.393,-14.282
5.879,0.84,30.233,-13.61
6.718,0,30.233,-9.425
7.558,0.84,30.233,-13.61
5.879,2.519,30.233,-14.255
6.718,1.68,30.233,-14.153
7.558,2.519,30.233,-14.255
8.398,0,28.553,-9.446
9.238,0.84,28.553,-13.638
9.238,0,29.393,-9.442
8.398,0.84,29.393,-13.632
10.078,0,28.553,-9.446
10.917,0.84,28.553,-13.638
10.917,0,29.393,-9.442
10.078,0.84,29.393,-13.632
8.398,1.68,28.553,-14.185
9.238,2.519,28.553,-14.289
9.238,1.68,29.393,-14.178
8.398,2.519,29.393,-14.282
10.078,1.68,28.553,-14.185
10.917,2.519,28.553,-14.289
10.917,1.68,29.393,-14.178
10.078,2.519,29.393,-14.282
8.398,0,30.233,-9.425
9.238,0.84,30.233,-13.61
10.078,0,30.233,-9.425
10.917,0.84,30.233,-13.61
8.398,1.68,30.233,-14.153
9.238,2.519,30.233,-14.255
10.078,1.68,30.233,-14.153
10.917,2.519,30.233,-14.255
11.757,0,28.553,-9.446
12.597,0.84,28.553,-13.638
12.597,0,29.393,-9.442
11.757,0.84,29.393,-13.632
13.437,0,28.553,-9.446
13.437,0.84,29.393,-13.632
11.757,1.68,28.553,-14.185
12.597,2.519,28.553,-14.289
12.597,1.68,29.393,-14.178
11.757,2.519,29.393,-14.282
13.437,1.68,28.553,-14.185
13.437,2.519,29.393,-14.282
11.757,0,30.233,-9.425
12.597,0.84,30.233,-13.61
13.437,0,30.233,-9.425
11.757,1.68,30.233,-14.153
12.597,2.519,30.233,-14.255
13.437,1.68,30.233,-14.153
14.277,0.84,28.553,-13.638
14.277,0,29.393,-9.442
15.116,0,28.553,-9.446
15.956,0.84,28.553,-13.638
15.956,0,29.393,-9.442
15.116,0.84,29.393,-13.632
14.277,2.519,28.553,-14.289
14.277,1.68,29.393,-14.178
15.116,1.68,28.553,-14.185
15.956,2.519,28.553,-14.289
15.956,1.68,29.393,-14.178
15.116,2.519,29.393,-14.282
14.277,0.84,30.233,-13.61
15.116,0,30.233,-9.425
15.956,0.84,30.233,-13.61
14.277,2.519,30.233,-14.255
15.116,1.68,30.233,-14.153
15.956,2.519,30.233,-14.255
16.796,0,28.553,-9.446
17.636,0.84,28.553,-13.638
17.636,0,29.393,-9.442
16.796,0.84,29.393,-13.632
18.476,0,28.553,-9.446
19.315,0.84,28.553,-13.638
19.315,0,29.393,-9.442
18.476,0.84,29.393,-13.632
16.796,1.68,28.553,-14.185
17.636,2.519,28.553,-14.289
17.636,1.68,29.393,-14.178
16.796,2.519,29.393,-14.282
18.476,1.68,28.553,-14.185
19.315,2.519,28.553,-14.289
19.315,1.68,29.393,-14.178
18.476,2.519,29.393,-14.282
16.796,0,30.233,-9.425
17.636,0.84,30.233,-13.61
18.476,0,30.233,-9.425
19.315,0.84,30.233,-13.61
16.796,1.68,30.233,-14.153
17.636,2.519,30.233,-14.255
18.476,1.68,30.233,-14.153
19.315,2.519,30.233,-14.255
20.155,0,28.553,-9.446
20.995,0.84,28.553,-13.639
20.995,0,29.393,-9.442
20.155,0.84,29.393,-13.632
21.835,0,28.553,-9.447
21.835,0.84,29.393,-13.633
20.155,1.68,28.553,-14.185
20.995,2.519,28.553,-14.289
20.995,1.68,29.393,-14.178
20.155,2.519,29.393,-14.282
21.835,1.68,28.553,-14.186
21.835,2.519,29.393,-14.283
20.155,0,30.233,-9.425
20.995,0.84,30.233,-13.611
21.835,0,30.233,-9.426
20.155,1.68,30.233,-14.153
20.995,2.519,30.233,-14.255
21.835,1.68,30.233,-14.154
22.674,0.84,28.553,-13.639
22.674,0,29.393,-9.443
23.514,0,28.553,-9.447
24.354,0.84,28.553,-13.638
24.354,0,29.393,-9.442
23.514,0.84,29.393,-13.633
25.194,0,28.553,-9.446
25.194,0.84,29.393,-13.632
22.674,2.519,28.553,-14.29
22.674,1.68,29.393,-14.179
23.514,1.68,28.553,-14.185
24.354,2.519,28.553,-14.289
24.354,1.68,29.393,-14.178
23.514,2.519,29.393,-14.282
25.194,1.68,28.553,-14.185
25.194,2.519,29.393,-14.282
22.674,0.84,30.233,-13.611
23.514,0,30.233,-9.425
24.354,0.84,30.233,-13.61
25.194,0,30.233,-9.425
22.674,2.519,30.233,-14.255
23.514,1.68,30.233,-14.153
24.354,2.519,30.233,-14.255
25.194,1.68,30.233,-14.153
26.034,0.84,28.553,-13.638
26.034,0,29.393,-9.442
26.873,0,28.553,-9.446
27.713,0.84,28.553,-13.638
27.713,0,29.393,-9.442
26.873,0.84,29.393,-13.632
26.034,2.519,28.553,-14.289
26.034,1.68,29.393,-14.178
26.873,1.68,28.553,-14.185
27.713,2.519,28.553,-14.289
27.713,1.68,29.393,-14.178
26.873,2.519,29.393,-14.282
26.034,0.84,30.233,-13.61
26.873,0,30.233,-9.425
27.713,0.84,30.233,-13.61
26.034,2.519,30.233,-14.255
26.873,1.68,30.233,-14.153
27.713,2.519,30.233,-14.255
28.553,0,28.553,-9.446
29.393,0.84,28.553,-13.632
29.393,0,29.393,-9.437
28.553,0.84,29.393,-13.632
30.233,0,28.553,-9.425
30.233,0.84,29.393,-13.604
28.553,1.68,28.553,-14.185
29.393,2.519,28.553,-14.282
29.393,1.68,29.393,-14.171
28.553,2.519,29.393,-14.282
30.233,1.68,28.553,-14.153
30.233,2.519,29.393,-14.248
28.553,0,30.233,-9.425
29.393,0.84,30.233,-13.604
30.233,0,30.233,-9.404
28.553,1.68,30.233,-14.153
29.393,2.519,30.233,-14.248
30.233,1.68,30.233,-14.122
31.073,0.84,28.553,-13.524
31.073,0,29.393,-9.355
31.912,0,28.553,-8.977
32.752,0.84,28.553,-8.977
32.752,0,29.393,-5.949
31.912,0.84,29.393,-13.024
31.073,2.519,28.553,-14.153
31.073,1.68,29.393,-14.05
31.912,1.68,28.553,-13.524
32.752,2.519,28.553,-9.425
32.752,1.68,29.393,-9.355
31.912,2.519,29.393,-13.604
31.073,0.84,30.233,-13.498
31.912,0,30.233,-8.96
32.752,0.84,30.233,-8.96
31.073,2.519,30.233,-14.122
31.912,1.68,30.233,-13.498
32.752,2.519,30.233,-9.404
0,3.359,28.553,-9.442
0.84,4.199,28.553,-13.638
0.84,3.359,29.393,-13.626
0,4.199,29.393,-9.442
1.68,3.359,28.553,-14.178
2.519,4.199,28.553,-14.289
2.519,3.359,29.393,-14.275
1.68,4.199,29.393,-14.178
0,5.039,28.553,-9.446
0.84,5.039,29.393,-13.632
1.68,5.039,28.553,-14.185
2.519,5.039,29.393,-14.282
0,3.359,30.233,-9.421
0.84,4.199,30.233,-13.61
1.68,3.359,30.233,-14.146
2.519,4.199,30.233,-14.255
0,5.039,30.233,-9.425
1.68,5.039,30.233,-14.153
3.359,3.359,28.553,-14.309
4.199,4.199,28.553,-14.323
4.199,3.359,29.393,-14.309
3.359,4.199,29.393,-14.309
5.039,3.359,28.553,-14.316
5.039,4.199,29.393,-14.316
3.359,5.039,28.553,-14.316
4.199,5.039,29.393,-14.316
5.039,5.039,28.553,-14.323
3.359,3.359,30.233,-14.275
4.199,4.199,30.233,-14.289
5.039,3.359,30.233,-14.282
3.359,5.039,30.233,-14.282
5.039,5.039,30.233,-14.289
5.879,4.199,28.553,-14.323
5.879,3.359,29.393,-14.309
6.718,3.359,28.553,-14.316
7.558,4.199,28.553,-14.323
7.558,3.359,29.393,-14.309
6.718,4.199,29.393,-14.316
5.879,5.039,29.393,-14.316
6.718,5.039,28.553,-14.323
7.558,5.039,29.393,-14.316
5.879,4.199,30.233,-14.289
6.718,3.359,30.233,-14.282
7.558,4.199,30.233,-14.289
6.718,5.039,30.233,-14.289
8.398,3.359,28.553,-14.316
9.238,4.199,28.553,-14.323
9.238,3.359,29.393,-14.309
8.398,4.199,29.393,-14.316
10.078,3.359,28.553,-14.316
10.917,4.199,28.553,-14.323
10.917,3.359,29.393,-14.309
10.078,4.199,29.393,-14.316
8.398,5.039,28.553,-14.323
9.238,5.039,29.393,-14.316
10.078,5.039,28.553,-14.323
10.917,5.039,29.393,-14.316
8.398,3.359,30.233,-14.282
9.238,4.199,30.233,-14.289
10.078,3.359,30.233,-14.281
10.917,4.199,30.233,-14.289
8.398,5.039,30.233,-14.289
10.078,5.039,30.233,-14.289
11.757,3.359,28.553,-14.316
12.597,4.199,28.553,-14.323
12.597,3.359,29.393,-14.309
11.757,4.199,29.393,-14.316
13.437,3.359,28.553,-14.316
13.437,4.199,29.393,-14.316
11.757,5.039,28.553,-14.323
12.597,5.039,29.393,-14.316
13.437,5.039,28.553,-14.323
11.757,3.359,30.233,-14.282
12.597,4.199,30.233,-14.289
13.437,3.359,30.233,-14.282
11.757,5.039,30.233,-14.289
13.437,5.039,30.233,-14.289
14.277,4.199,28.553,-14.323
14.277,3.359,29.393,-14.309
15.116,3.359,28.553,-14.316
15.956,4.199,28.553,-14.323
15.956,3.359,29.393,-14.309
15.116,4.199,29.393,-14.316
14.277,5.039,29.393,-14.316
15.116,5.039,28.553,-14.323
15.956,5.039,29.393,-14.316
14.277,4.199,30.233,-14.289
15.116,3.359,30.233,-14.282
15.956,4.199,30.233,-14.289
15.116,5.039,30.233,-14.289
16.796,3.359,28.553,-14.316
17.636,4.199,28.553,-14.323
17.636,3.359,29.393,-14.309
16.796,4.199,29.393,-14.316
18.476,3.359,28.553,-14.316
19.315,4.199,28.553,-14.323
19.315,3.359,29.393,-14.309
18.476,4.199,29.393,-14.316
16.796,5.039,28.553,-14.323
17.636,5.039,29.393,-14.316
18.476,5.039,28.553,-14.323
19.315,5.039,29.393,-14.316
16.796,3.359,30.233,-14.282
17.636,4.199,30.233,-14.289
18.476,3.359,30.233,-14.282
19.315,4.199,30.233,-14.289
16.796,5.039,30.233,-14.289
18.476,5.039,30.233,-14.289
20.155,3.359,28.553,-14.316
20.995,4.199,28.553,-14.323
20.995,3.359,29.393,-14.309
20.155,4.199,29.393,-14.316
21.835,3.359,28.553,-14.317
21.835,4.199,29.393,-14.317
20.155,5.039,28.553,-14.323
20.995,5.039,29.393,-14.316
21.835,5.039,28.553,-14.324
20.155,3.359,30.233,-14.282
20.995,4.199,30.233,-14.289
21.835,3.359,30.233,-14.283
20.155,5.039,30.233,-14.289
21.835,5.039,30.233,-14.29
22.674,4.199,28.553,-14.324
22.674,3.359,29.393,-14.31
23.514,3.359,28.553,-14.316
24.354,4.199,28.553,-14.323
24.354,3.359,29.393,-14.309
23.514,4.199,29.393,-14.316
25.194,3.359,28.553,-14.316
25.194,4.199,29.393,-14.316
22.674,5.039,29.393,-14.317
23.514,5.039,28.553,-14.323
24.354,5.039,29.393,-14.316
25.194,5.039,28.553,-14.323
22.674,4.199,30.233,-14.29
23.514,3.359,30.233,-14.282
24.354,4.199,30.233,-14.289
25.194,3.359,30.233,-14.282
23.514,5.039,30.233,-14.289
25.194,5.039,30.233,-14.289
26.034,4.199,28.553,-14.323
26.034,3.359,29.393,-14.309
26.873,3.359,28.553,-14.316
27.713,4.199,28.553,-14.323
27.713,3.359,29.393,-14.309
26.873,4.199,29.393,-14.316
26.034,5.039,29.393,-14.316
26.873,5.039,28.553,-14.323
27.713,5.039,29.393,-14.316
26.034,4.199,30.233,-14.289
26.873,3.359,30.233,-14.282
27.713,4.199,30.233,-14.289
26.873,5.039,30.233,-14.289
28.553,3.359,28.553,-14.316
29.393,4.199,28.553,-14.316
29.393,3.359,29.393,-14.302
28.553,4.199,29.393,-14.316
30.233,3.359,28.553,-14.282
30.233,4.199,29.393,-14.282
28.553,5.039,28.553,-14.323
29.393,5.039,29.393,-14.309
30.233,5.039,28.553,-14.289
28.553,3.359,30.233,-14.282
29.393,4.199,30.233,-14.282
30.233,3.359,30.233,-14.248
28.553,5.039,30.233,-14.289
30.233,5.039,30.233,-14.255
31.073,4.199,28.553,-14.185
31.073,3.359,29.393,-14.171
31.912,3.359,28.553,-13.632
32.752,4.199,28.553,-9.446
32.752,3.359,29.393,-9.437
31.912,4.199,29.393,-13.632
31.073,5.039,29.393,-14.178
31.912,5.039,28.553,-13.638
32.752,5.039,29.393,-9.442
31.073,4.199,30.233,-14.153
31.912,3.359,30.233,-13.604
32.752,4.199,30.233,-9.425
31.912,5.039,30.233,-13.61
0.84,5.879,28.553,-13.638
0,5.879,29.393,-9.442
2.519,5.879,28.553,-14.289
1.68,5.879,29.393,-14.178
0,6.718,28.553,-9.446
0.84,7.558,28.553,-13.638
0.84,6.718,29.393,-13.632
0,7.558,29.393,-9.442
1.68,6.718,28.553,-14.185
2.519,7.558,28.553,-14.289
2.519,6.718,29.393,-14.282
1.68,7.558,29.393,-14.178
0.84,5.879,30.233,-13.61
2.519,5.879,30.233,-14.255
0,6.718,30.233,-9.425
0.84,7.558,30.233,-13.61
1.68,6.718,30.233,-14.153
2.519,7.558,30.233,-14.255
4.199,5.879,28.553,-14.323
3.359,5.879,29.393,-14.309
5.039,5.879,29.393,-14.316
3.359,6.718,28.553,-14.316
4.199,7.558,28.553,-14.323
4.199,6.718,29.393,-14.316
3.359,7.558,29.393,-14.309
5.039,6.718,28.553,-14.323
5.039,7.558,29.393,-14.316
4.199,5.879,30.233,-14.289
3.359,6.718,30.233,-14.282
4.199,7.558,30.233,-14.289
5.039,6.718,30.233,-14.289
5.879,5.879,28.553,-14.323
7.558,5.879,28.553,-14.323
6.718,5.879,29.393,-14.316
5.879,7.558,28.553,-14.323
5.879,6.718,29.393,-14.316
6.718,6.718,28.553,-14.323
7.558,7.558,28.553,-14.323
7.558,6.718,29.393,-14.316
6.718,7.558,29.393,-14.316
5.879,5.879,30.233,-14.289
7.558,5.879,30.233,-14.289
5.879,7.558,30.233,-14.289
6.718,6.718,30.233,-14.289
7.558,7.558,30.233,-14.289
9.238,5.879,28.553,-14.323
8.398,5.879,29.393,-14.316
10.917,5.879,28.553,-14.323
10.078,5.879,29.393,-14.316
8.398,6.718,28.553,-14.323
9.238,7.558,28.553,-14.323
9.238,6.718,29.393,-14.316
8.398,7.558,29.393,-14.316
10.078,6.718,28.553,-14.323
10.917,7.558,28.553,-14.323
10.917,6.718,29.393,-14.316
10.078,7.558,29.393,-14.316
9.238,5.879,30.233,-14.289
10.917,5.879,30.233,-14.289
8.398,6.718,30.233,-14.289
9.238,7.558,30.233,-14.289
10.078,6.718,30.233,-14.289
10.917,7.558,30.233,-14.289
12.597,5.879,28.553,-14.323
11.757,5.879,29.393,-14.316
13.437,5.879,29.393,-14.316
11.757,6.718,28.553,-14.323
12.597,7.558,28.553,-14.323
12.597,6.718,29.393,-14.316
11.757,7.558,29.393,-14.316
13.437,6.718,28.553,-14.323
13.437,7.558,29.393,-14.316
12.597,5.879,30.233,-14.289
11.757,6.718,30.233,-14.289
12.597,7.558,30.233,-14.289
13.437,6.718,30.233,-14.289
14.277,5.879,28.553,-14.323
15.956,5.879,28.553,-14.323
15.116,5.879,29.393,-14.316
14.277,7.558,28.553,-14.323
14.277,6.718,29.393,-14.316
15.116,6.718,28.553,-14.323
15.956,7.558,28.553,-14.323
15.956,6.718,29.393,-14.316
15.116,7.558,29.393,-14.316
14.277,5.879,30.233,-14.289
15.956,5.879,30.233,-14.289
14.277,7.558,30.233,-14.289
15.116,6.718,30.233,-14.289
15.956,7.558,30.233,-14.289
17.636,5.879,28.553,-14.323
16.796,5.879,29.393,-14.316
19.315,5.879,28.553,-14.323
18.476,5.879,29.393,-14.316
16.796,6.718,28.553,-14.323
17.636,7.558,28.553,-14.323
17.636,6.718,29.393,-14.316
16.796,7.558,29.393,-14.316
18.476,6.718,28.553,-14.323
19.315,7.558,28.553,-14.323
19.315,6.718,29.393,-14.316
18.476,7.558,29.393,-14.316
17.636,5.879,30.233,-14.289
19.315,5.879,30.233,-14.289
16.796,6.718,30.233,-14.289
17.636,7.558,30.233,-14.289
18.476,6.718,30.233,-14.289
19.315,7.558,30.233,-14.289
20.995,5.879,28.553,-14.323
20.155,5.879,29.393,-14.316
21.835,5.879,29.393,-14.317
20.155,6.718,28.553,-14.323
20.995,7.558,28.553,-14.323
20.995,6.718,29.393,-14.316
20.155,7.558,29.393,-14.316
21.835,6.718,28.553,-14.324
21.835,7.558,29.393,-14.317
20.995,5.879,30.233,-14.289
20.155,6.718,30.233,-14.289
20.995,7.558,30.233,-14.289
21.835,6.718,30.233,-14.29
22.674,5.879,28.553,-14.324
24.354,5.879,28.553,-14.323
23.514,5.879,29.393,-14.316
25.194,5.879,29.393,-14.316
22.674,7.558,28.553,-14.324
22.674,6.718,29.393,-14.317
23.514,6.718,28.553,-14.323
24.354,7.558,28.553,-14.323
24.354,6.718,29.393,-14.316
23.514,7.558,29.393,-14.316
25.194,6.718,28.553,-14.323
25.194,7.558,29.393,-14.316
22.674,5.879,30.233,-14.29
24.354,5.879,30.233,-14.289
22.674,7.558,30.233,-14.29
23.514,6.718,30.233,-14.289
24.354,7.558,30.233,-14.289
25.194,6.718,30.233,-14.289
26.034,5.879,28.553,-14.323
27.713,5.879,28.553,-14.323
26.873,5.879,29.393,-14.316
26.034,7.558,28.553,-14.323
26.034,6.718,29.393,-14.316
26.873,6.718,28.553,-14.323
27.713,7.558,28.553,-14.323
27.713,6.718,29.393,-14.316
26.873,7.558,29.393,-14.316
26.034,5.879,30.233,-14.289
27.713,5.879,30.233,-14.289
26.034,7.558,30.233,-14.289
26.873,6.718,30.233,-14.289
27.713,7.558,30.233,-14.289
29.393,5.879,28.553,-14.316
28.553,5.879,29.393,-14.316
30.233,5.879,29.393,-14.282
28.553,6.718,28.553,-14.323
29.393,7.558,28.553,-14.316
29.393,6.718,29.393,-14.309
28.553,7.558,29.393,-14.316
30.233,6.718,28.553,-14.289
30.233,7.558,29.393,-14.282
29.393,5.879,30.233,-14.282
28.553,6.718,30.233,-14.289
29.393,7.558,30.233,-14.282
30.233,6.718,30.233,-14.255
31.073,5.879,28.553,-14.185
32.752,5.879,28.553,-9.446
31.912,5.879,29.393,-13.632
31.073,7.558,28.553,-14.185
31.073,6.718,29.393,-14.178
31.912,6.718,28.553,-13.638
32.752,7.558,28.553,-9.446
32.752,6.718,29.393,-9.442
31.912,7.558,29.393,-13.632
31.073,5.879,30.233,-14.153
32.752,5.879,30.233,-9.425
31.073,7.558,30.233,-14.153
31.912,6.718,30.233,-13.61
32.752,7.558,30.233,-9.425
0,8.398,28.553,-9.446
0.84,9.238,28.553,-13.638
0.84,8.398,29.393,-13.632
0,9.238,29.393,-9.442
1.68,8.398,28.553,-14.185
2.519,9.238,28.553,-14.289
2.519,8.398,29.393,-14.282
1.68,9.238,29.393,-14.178
0,10.078,28.553,-9.446
0.84,10.917,28.553,-13.638
0.84,10.078,29.393,-13.632
0,10.917,29.393,-9.442
1.68,10.078,28.553,-14.185
2.519,10.917,28.553,-14.289
2.519,10.078,29.393,-14.282
1.68,10.917,29.393,-14.178
0,8.398,30.233,-9.425
0.84,9.238,30.233,-13.61
1.68,8.398,30.233,-14.153
2.519,9.238,30.233,-14.255
0,10.078,30.233,-9.425
0.84,10.917,30.233,-13.61
1.68,10.078,30.233,-14.153
2.519,10.917,30.233,-14.255
3.359,8.398,28.553,-14.316
4.199,9.238,28.553,-14.323
4.199,8.398,29.393,-14.316
3.359,9.238,29.393,-14.309
5.039,8.398,28.553,-14.323
5.039,9.238,29.393,-14.316
3.359,10.078,28.553,-14.316
4.199,10.917,28.553,-14.323
4.199,10.078,29.393,-14.316
3.359,10.917,29.393,-14.309
5.039,10.078,28.553,-14.323
5.039,10.917,29.393,-14.316
3.359,8.398,30.233,-14.282
4.199,9.238,30.233,-14.289
5.039,8.398,30.233,-14.289
3.359,10.078,30.233,-14.281
4.199,10.917,30.233,-14.289
5.039,10.078,30.233,-14.289
5.879,9.238,28.553,-14.323
5.879,8.398,29.393,-14.316
6.718,8.398,28.553,-14.323
7.558,9.238,28.553,-14.323
7.558,8.398,29.393,-14.316
6.718,9.238,29.393,-14.316
5.879,10.917,28.553,-14.323
5.879,10.078,29.393,-14.316
6.718,10.078,28.553,-14.323
7.558,10.917,28.553,-14.323
7.558,10.078,29.393,-14.316
6.718,10.917,29.393,-14.316
5.879,9.238,30.233,-14.289
6.718,8.398,30.233,-14.289
7.558,9.238,30.233,-14.289
5.879,10.917,30.233,-14.289
6.718,10.078,30.233,-14.289
7.558,10.917,30.233,-14.289
8.398,8.398,28.553,-14.323
9.238,9.238,28.553,-14.323
9.238,8.398,29.393,-14.316
8.398,9.238,29.393,-14.316
10.078,8.398,28.553,-14.323
10.917,9.238,28.553,-14.323
10.917,8.398,29.393,-14.316
10.078,9.238,29.393,-14.316
8.398,10.078,28.553,-14.323
9.238,10.917,28.553,-14.323
9.238,10.078,29.393,-14.316
8.398,10.917,29.393,-14.316
10.078,10.078,28.553,-14.323
10.917,10.917,28.553,-14.323
10.917,10.078,29.393,-14.316
10.078,10.917,29.393,-14.316
8.398,8.398,30.233,-14.289
9.238,9.238,30.233,-14.289
10.078,8.398,30.233,-14.289
10.917,9.238,30.233,-14.289
8.398,10.078,30.233,-14.289
9.238,10.917,30.233,-14.289
10.078,10.078,30.233,-14.289
10.917,10.917,30.233,-14.289
11.757,8.398,28.553,-14.323
12.597,9.238,28.553,-14.323
12.597,8.398,29.393,-14.316
11.757,9.238,29.393,-14.316
13.437,8.398,28.553,-14.323
13.437,9.238,29.393,-14.316
11.757,10.078,28.553,-14.323
12.597,10.917,28.553,-14.323
12.597,10.078,29.393,-14.316
11.757,10.917,29.393,-14.316
13.437,10.078,28.553,-14.323
13.437,10.917,29.393,-14.316
11.757,8.398,30.233,-14.289
12.597,9.238,30.233,-14.289
13.437,8.398,30.233,-14.289
11.757,10.078,30.233,-14.289
12.597,10.917,30.233,-14.289
13.437,10.078,30.233,-14.289
14.277,9.238,28.553,-14.323
14.277,8.398,29.393,-14.316
15.116,8.398,28.553,-14.323
15.956,9.238,28.553,-14.323
15.956,8.398,29.393,-14.316
15.116,9.238,29.393,-14.316
14.277,10.917,28.553,-14.323
14.277,10.078,29.393,-14.316
15.116,10.078,28.553,-14.323
15.956,10.917,28.553,-14.323
15.956,10.078,29.393,-14.316
15.116,10.917,29.393,-14.316
14.277,9.238,30.233,-14.289
15.116,8.398,30.233,-14.289
15.956,9.238,30.233,-14.289
14.277,10.917,30.233,-14.289
15.116,10.078,30.233,-14.289
15.956,10.917,30.233,-14.289
16.796,8.398,28.553,-14.323
17.636,9.238,28.553,-14.323
17.636,8.398,29.393,-14.316
16.796,9.238,29.393,-14.316
18.476,8.398,28.553,-14.323
19.315,9.238,28.553,-14.323
19.315,8.398,29.393,-14.316
18.476,9.238,29.393,-14.316
16.796,10.078,28.553,-14.323
17.636,10.917,28.553,-14.323
17.636,10.078,29.393,-14.316
16.796,10.917,29.393,-14.316
18.476,10.078,28.553,-14.323
19.315,10.917,28.553,-14.323
19.315,10.078,29.393,-14.316
18.476,10.917,29.393,-14.316
16.796,8.398,30.233,-14.289
17.636,9.238,30.233,-14.289
18.476,8.398,30.233,-14.289
19.315,9.238,30.233,-14.289
16.796,10.078,30.233,-14.289
17.636,10.917,30.233,-14.289
18.476,10.078,30.233,-14.289
19.315,10.917,30.233,-14.289
20.155,8.398,28.553,-14.323
20.995,9.238,28.553,-14.323
20.995,8.398,29.393,-14.316
